"","X","id","Time","Sample","Value"
"3692",6572,2,5.166667,"Cell_30",0.9662599
"3693",6573,2,5.333334,"Cell_30",0.962796
"3694",6574,2,5.5,"Cell_30",0.9588624
"3695",6575,2,5.666667,"Cell_30",0.9590213
"3696",6576,2,5.833334,"Cell_30",0.9626102
"3697",6577,2,6,"Cell_30",0.9579453
"3698",6578,2,6.166667,"Cell_30",0.9596367
"3699",6579,2,6.333334,"Cell_30",0.9608538
"3700",6580,2,6.5,"Cell_30",0.9520309
"3701",6581,2,6.666667,"Cell_30",0.9520757
"3702",6582,2,6.833334,"Cell_30",0.9494191
"3703",6583,2,7,"Cell_30",0.9503708
"3704",6584,2,7.166667,"Cell_30",0.9504811
"3705",6585,2,7.333334,"Cell_30",0.9545357
"3706",6586,2,7.5,"Cell_30",0.9531808
"3707",6587,2,7.666667,"Cell_30",0.9483753
"3708",6588,2,7.833334,"Cell_30",0.9515554
"3709",6589,2,8,"Cell_30",0.9533592
"3710",6590,2,8.166667,"Cell_30",0.9479271
"3711",6591,2,8.333333,"Cell_30",0.9481968
"3712",6592,2,8.5,"Cell_30",0.9498384
"3713",6593,2,8.666667,"Cell_30",0.9509859
"3714",6594,2,8.833333,"Cell_30",0.9518035
"3715",6595,2,9,"Cell_30",0.9505373
"3716",6596,2,9.166667,"Cell_30",0.9530739
"3717",6597,2,9.333333,"Cell_30",0.948305
"3718",6598,2,9.5,"Cell_30",0.9482898
"3719",6599,2,9.666667,"Cell_30",0.9462644
"3720",6600,2,9.833333,"Cell_30",0.943297
"3721",6601,2,10,"Cell_30",0.941548
"3722",6662,2,0,"Cell_31",0.9927866
"3723",6663,2,0.1666667,"Cell_31",0.997789
"3724",6664,2,0.3333333,"Cell_31",1.002921
"3725",6665,2,0.5,"Cell_31",1.002606
"3726",6666,2,0.6666667,"Cell_31",1.00391
"3727",6667,2,0.8333333,"Cell_31",1.002526
"3728",6668,2,1,"Cell_31",0.9934455
"3729",6669,2,1.166667,"Cell_31",1.007088
"3730",6670,2,1.333333,"Cell_31",1.010758
"3731",6671,2,1.5,"Cell_31",1.016979
"3732",6672,2,1.666667,"Cell_31",1.008522
"3733",6673,2,1.833333,"Cell_31",1.01041
"3734",6674,2,2,"Cell_31",0.9721453
"3735",6675,2,2.166667,"Cell_31",0.9505944
"3736",6676,2,2.333333,"Cell_31",0.9307787
"3737",6677,2,2.5,"Cell_31",0.9168516
"3738",6678,2,2.666667,"Cell_31",0.9066758
"3739",6679,2,2.833333,"Cell_31",0.9162456
"3740",6680,2,3,"Cell_31",0.9089794
"3741",6681,2,3.166667,"Cell_31",0.9142097
"3742",6682,2,3.333333,"Cell_31",0.9089028
"3743",6683,2,3.5,"Cell_31",0.9158209
"3744",6684,2,3.666667,"Cell_31",0.919354
"3745",6685,2,3.833333,"Cell_31",0.9256209
"3746",6686,2,4,"Cell_31",0.9195542
"3747",6687,2,4.166667,"Cell_31",0.9303176
"3748",6688,2,4.333334,"Cell_31",0.9317683
"3749",6689,2,4.5,"Cell_31",0.9249396
"3750",6690,2,4.666667,"Cell_31",0.9399337
"3751",6691,2,4.833334,"Cell_31",0.9384044
"3752",6692,2,5,"Cell_31",0.9378793
"3753",6693,2,5.166667,"Cell_31",0.9377448
"3754",6694,2,5.333334,"Cell_31",0.9452311
"3755",6695,2,5.5,"Cell_31",0.9402542
"3756",6696,2,5.666667,"Cell_31",0.9428439
"3757",6697,2,5.833334,"Cell_31",0.941999
"3758",6698,2,6,"Cell_31",0.9348922
"3759",6699,2,6.166667,"Cell_31",0.9392077
"3760",6700,2,6.333334,"Cell_31",0.9332153
"3761",6701,2,6.5,"Cell_31",0.9413773
"3762",6702,2,6.666667,"Cell_31",0.9413942
"3763",6703,2,6.833334,"Cell_31",0.9365938
"3764",6704,2,7,"Cell_31",0.9322884
"3765",6705,2,7.166667,"Cell_31",0.933965
"3766",6706,2,7.333334,"Cell_31",0.9380855
"3767",6707,2,7.5,"Cell_31",0.9366631
"3768",6708,2,7.666667,"Cell_31",0.9311574
"3769",6709,2,7.833334,"Cell_31",0.9269406
"3770",6710,2,8,"Cell_31",0.9323128
"3771",6711,2,8.166667,"Cell_31",0.9354146
"3772",6712,2,8.333333,"Cell_31",0.9342558
"3773",6713,2,8.5,"Cell_31",0.9275
"3774",6714,2,8.666667,"Cell_31",0.9352739
"3775",6715,2,8.833333,"Cell_31",0.9243972
"3776",6716,2,9,"Cell_31",0.9269882
"3777",6717,2,9.166667,"Cell_31",0.9248781
"3778",6718,2,9.333333,"Cell_31",0.9242507
"3779",6719,2,9.5,"Cell_31",0.9246913
"3780",6720,2,9.666667,"Cell_31",0.9178477
"3781",6721,2,9.833333,"Cell_31",0.9277375
"3782",6722,2,10,"Cell_31",0.9339905
"3783",6783,2,0,"Cell_32",0.9871355
"3784",6784,2,0.1666667,"Cell_32",1.002811
"3785",6785,2,0.3333333,"Cell_32",0.998534
"3786",6786,2,0.5,"Cell_32",1.003967
"3787",6787,2,0.6666667,"Cell_32",1.007655
"3788",6788,2,0.8333333,"Cell_32",0.9998251
"3789",6789,2,1,"Cell_32",0.9966897
"3790",6790,2,1.166667,"Cell_32",1.005137
"3791",6791,2,1.333333,"Cell_32",1.01559
"3792",6792,2,1.5,"Cell_32",1.021798
"3793",6793,2,1.666667,"Cell_32",1.012658
"3794",6794,2,1.833333,"Cell_32",1.032
"3795",6795,2,2,"Cell_32",0.9722135
"3796",6796,2,2.166667,"Cell_32",0.9627833
"3797",6797,2,2.333333,"Cell_32",0.9558535
"3798",6798,2,2.5,"Cell_32",0.9526479
"3799",6799,2,2.666667,"Cell_32",0.9453185
"3800",6800,2,2.833333,"Cell_32",0.9552513
"3801",6801,2,3,"Cell_32",0.9513211
"3802",6802,2,3.166667,"Cell_32",0.9534195
"3803",6803,2,3.333333,"Cell_32",0.9494448
"3804",6804,2,3.5,"Cell_32",0.9632027
"3805",6805,2,3.666667,"Cell_32",0.9647754
"3806",6806,2,3.833333,"Cell_32",0.9635709
"3807",6807,2,4,"Cell_32",0.9592522
"3808",6808,2,4.166667,"Cell_32",0.9701145
"3809",6809,2,4.333334,"Cell_32",0.9647179
"3810",6810,2,4.5,"Cell_32",0.9564682
"3811",6811,2,4.666667,"Cell_32",0.9689384
"3812",6812,2,4.833334,"Cell_32",0.9746226
"3813",6813,2,5,"Cell_32",0.9636259
"3814",6814,2,5.166667,"Cell_32",0.9623694
"3815",6815,2,5.333334,"Cell_32",0.9696396
"3816",6816,2,5.5,"Cell_32",0.9677165
"3817",6817,2,5.666667,"Cell_32",0.9628889
"3818",6818,2,5.833334,"Cell_32",0.9683449
"3819",6819,2,6,"Cell_32",0.9591884
"3820",6820,2,6.166667,"Cell_32",0.9605478
"3821",6821,2,6.333334,"Cell_32",0.9589743
"3822",6822,2,6.5,"Cell_32",0.9651521
"3823",6823,2,6.666667,"Cell_32",0.9788364
"3824",6824,2,6.833334,"Cell_32",0.9674341
"3825",6825,2,7,"Cell_32",0.9590833
"3826",6826,2,7.166667,"Cell_32",0.9619842
"3827",6827,2,7.333334,"Cell_32",0.9672446
"3828",6828,2,7.5,"Cell_32",0.9605205
"3829",6829,2,7.666667,"Cell_32",0.9552717
"3830",6830,2,7.833334,"Cell_32",0.9558017
"3831",6831,2,8,"Cell_32",0.9611806
"3832",6832,2,8.166667,"Cell_32",0.9659763
"3833",6833,2,8.333333,"Cell_32",0.9636364
"3834",6834,2,8.5,"Cell_32",0.94984
"3835",6835,2,8.666667,"Cell_32",0.9705352
"3836",6836,2,8.833333,"Cell_32",0.9573228
"3837",6837,2,9,"Cell_32",0.9605365
"3838",6838,2,9.166667,"Cell_32",0.964645
"3839",6839,2,9.333333,"Cell_32",0.9636959
"3840",6840,2,9.5,"Cell_32",0.9598053
"3841",6841,2,9.666667,"Cell_32",0.953367
"3842",6842,2,9.833333,"Cell_32",0.9540753
"3843",6843,2,10,"Cell_32",0.9748992
